# First field is # dimensions of each datapoint, 2nd is gesture class, Next fields are raw time series in order t_f1[0], t_f2[0], t_f3[0] etc. where f1, f2, etc are features and [0] is time
6,1,155.1865997314453,124.04314422607422,0.0,0.0,307.3658142089844,206.36219787597656,154.96609497070312,124.16150665283203,0.0,0.0,306.73284912109375,205.67820739746094,
6,1,159.66526794433594,121.45610046386719,0.0,0.0,318.38189697265625,199.26968383789062,155.0172882080078,122.25628662109375,0.0,0.0,302.9079284667969,201.53660583496094,142.99855041503906,124.76378631591797,0.0,0.0,270.35101318359375,211.15911865234375,135.3732452392578,132.0311279296875,0.0,0.0,246.43333435058594,239.84364318847656,136.11053466796875,131.62338256835938,0.0,0.0,247.990234375,237.98483276367188,
6,1,161.2728271484375,122.10001373291016,0.0,0.0,322.1062316894531,202.31239318847656,149.8215789794922,124.19005584716797,0.0,0.0,286.9808349609375,209.23362731933594,134.64959716796875,130.6231689453125,0.0,0.0,243.80982971191406,231.4947509765625,120.87165069580078,116.91633605957031,0.0,0.0,236.6402130126953,239.5765380859375,
6,1,155.2364044189453,120.92213439941406,0.0,0.0,305.17510986328125,199.3075408935547,141.93821716308594,124.07080078125,0.0,0.0,266.80572509765625,208.11708068847656,132.03207397460938,130.30104064941406,0.0,0.0,237.98658752441406,230.87643432617188,
6,1,159.67015075683594,122.50031280517578,0.0,0.0,318.85443115234375,201.07931518554688,148.9697265625,122.85107421875,0.0,0.0,288.5672302246094,205.74879455566406,126.43949890136719,114.24224853515625,0.0,0.0,255.2914581298828,224.25927734375,125.86325073242188,114.94381713867188,0.0,0.0,253.4296417236328,226.37518310546875,
6,1,157.54092407226562,121.55227661132812,0.0,0.0,312.68408203125,200.27871704101562,148.50755310058594,122.55013275146484,0.0,0.0,285.574462890625,203.8184051513672,126.69160461425781,112.8880386352539,0.0,0.0,256.4534606933594,216.6426544189453,
6,1,124.75361633300781,113.81512451171875,0.0,0.0,248.1443328857422,220.330078125,
6,1,124.5042495727539,114.14776611328125,0.0,0.0,248.38893127441406,222.47975158691406,
6,1,125.50123596191406,113.84989929199219,0.0,0.0,251.71751403808594,221.0395965576172,124.28559875488281,114.13946533203125,0.0,0.0,247.92030334472656,223.5588836669922,
6,1,125.19153594970703,114.09037017822266,0.0,0.0,249.88255310058594,222.36038208007812,125.79410552978516,113.93878936767578,0.0,0.0,251.44741821289062,221.8472442626953,
6,1,125.54021453857422,114.1026382446289,0.0,0.0,250.8933563232422,222.5028076171875,125.39069366455078,114.38703918457031,0.0,0.0,251.5147705078125,222.4673614501953,
6,1,125.02568054199219,114.26898193359375,0.0,0.0,249.90658569335938,223.13795471191406,125.12120819091797,114.25720977783203,0.0,0.0,250.1523895263672,222.8632354736328,
6,1,125.08807373046875,114.21451568603516,0.0,0.0,250.69842529296875,222.45016479492188,
6,1,124.79256439208984,114.3037109375,0.0,0.0,250.5467529296875,223.01536560058594,
6,1,123.98419189453125,114.31732177734375,0.0,0.0,246.82571411132812,223.68948364257812,
6,1,123.92391204833984,114.54346466064453,0.0,0.0,246.2637939453125,224.3379364013672,
6,1,123.61155700683594,114.74754333496094,0.0,0.0,246.1583251953125,225.15786743164062,
6,1,158.5810089111328,123.0059585571289,0.0,0.0,313.4208068847656,205.7593536376953,145.6175079345703,122.76116180419922,0.0,0.0,278.4542236328125,208.20240783691406,125.16799926757812,113.02200317382812,0.0,0.0,254.0385284423828,216.68716430664062,122.796875,115.56900787353516,0.0,0.0,244.5300750732422,229.49334716796875,
6,1,135.0880126953125,115.51205444335938,0.0,0.0,273.861572265625,224.6959228515625,
6,1,131.93238830566406,117.1717300415039,0.0,0.0,261.6224670410156,233.47216796875,
6,1,120.58147430419922,117.75222778320312,0.0,0.0,213.19525146484375,233.88661193847656,
6,1,121.21442413330078,117.07260131835938,0.0,0.0,215.81324768066406,230.3097686767578,
6,1,130.2054443359375,116.45772552490234,0.0,0.0,259.6784973144531,228.14971923828125,
6,1,0.0,0.0,0.0,0.0,273.81219482421875,231.85276794433594,
6,1,0.0,0.0,0.0,0.0,273.29443359375,231.56607055664062,133.54061889648438,117.39832305908203,0.0,0.0,268.276611328125,233.6870574951172,
6,1,157.18443298339844,124.860595703125,0.0,0.0,304.0328063964844,210.89915466308594,133.05471801757812,116.32176208496094,0.0,0.0,268.45391845703125,229.5672607421875,142.35540771484375,133.47537231445312,0.0,0.0,257.8031311035156,238.4838104248047,
6,1,130.5276641845703,118.05191802978516,0.0,0.0,260.07354736328125,238.0257568359375,130.50701904296875,118.06481170654297,0.0,0.0,259.14141845703125,238.02479553222656,
6,2,162.67617797851562,121.33116912841797,0.0,0.0,334.10797119140625,198.96359252929688,148.67906188964844,110.83661651611328,0.0,0.0,363.406982421875,203.68478393554688,154.15953063964844,113.25816345214844,0.0,0.0,386.01190185546875,216.7958984375,
6,2,152.80255126953125,113.09021759033203,0.0,0.0,381.1436767578125,212.8451385498047,0.0,0.0,0.0,0.0,405.9524841308594,225.0253448486328,
6,2,152.6812744140625,111.93571472167969,0.0,0.0,378.7894287109375,208.5283966064453,151.0524444580078,111.88372802734375,0.0,0.0,374.9974670410156,208.00299072265625,130.3585205078125,112.12767028808594,164.2304229736328,454.67816162109375,380.03570556640625,210.48875427246094,132.2759246826172,112.07306671142578,166.0709686279297,455.03802490234375,386.2261657714844,211.0429229736328,
6,2,172.76734924316406,165.4914093017578,169.7623748779297,458.3768005371094,383.8288269042969,209.01930236816406,149.28533935546875,140.42251586914062,169.2100067138672,459.02484130859375,404.0522155761719,223.7844696044922,
6,2,177.1443328857422,168.3171844482422,171.62562561035156,460.4700622558594,393.8731384277344,221.85610961914062,152.49562072753906,143.01284790039062,172.7140655517578,460.1468200683594,411.6452941894531,232.44366455078125,0.0,0.0,0.0,0.0,406.3306579589844,229.57681274414062,
6,2,173.55758666992188,123.80037689208984,0.0,0.0,361.3907470703125,209.5697021484375,157.57830810546875,114.5472183227539,0.0,0.0,396.7251892089844,220.8831024169922,0.0,0.0,0.0,0.0,418.7692565917969,232.8872528076172,
6,2,173.35308837890625,123.63605499267578,0.0,0.0,365.624267578125,205.7866973876953,0.0,0.0,0.0,0.0,398.0285949707031,220.90467834472656,0.0,0.0,0.0,0.0,420.85797119140625,235.98118591308594,
6,2,0.0,0.0,0.0,0.0,386.566650390625,212.6114501953125,0.0,0.0,0.0,0.0,423.442138671875,225.57691955566406,
6,2,0.0,0.0,0.0,0.0,381.0788269042969,209.4138641357422,0.0,0.0,0.0,0.0,400.9693298339844,219.6602325439453,
6,2,0.0,0.0,0.0,0.0,364.148681640625,201.0435791015625,0.0,0.0,0.0,0.0,387.33819580078125,209.67901611328125,
6,2,0.0,0.0,0.0,0.0,398.1248779296875,218.47373962402344,
6,2,0.0,0.0,0.0,0.0,407.9237365722656,224.75086975097656,0.0,0.0,0.0,0.0,419.5728454589844,245.89268493652344,
6,2,167.89744567871094,123.14031219482422,0.0,0.0,348.4300842285156,203.01226806640625,0.0,0.0,0.0,0.0,374.257080078125,210.3688201904297,0.0,0.0,0.0,0.0,397.80224609375,223.6716766357422,
6,2,0.0,0.0,0.0,0.0,396.3545227050781,221.8944549560547,0.0,0.0,0.0,0.0,401.7232971191406,226.7721710205078,
6,2,0.0,0.0,0.0,0.0,405.2649230957031,226.7243194580078,
6,2,0.0,0.0,0.0,0.0,392.1908264160156,221.0807647705078,
6,3,0.0,0.0,512.6244506835938,229.5576171875,327.9245910644531,220.2905731201172,
6,3,0.0,0.0,515.7044067382812,227.89962768554688,327.8227844238281,219.69422912597656,
6,3,0.0,0.0,517.4129638671875,229.2417449951172,325.7820129394531,221.4401397705078,0.0,0.0,519.0302734375,229.5352020263672,325.6671142578125,221.5054931640625,
6,3,0.0,0.0,527.013427734375,230.27340698242188,324.9283447265625,222.3447265625,
6,3,0.0,0.0,492.13262939453125,232.14976501464844,274.4334411621094,215.049072265625,
6,3,0.0,0.0,477.2650146484375,230.6591339111328,252.990234375,219.3518524169922,
6,3,0.0,0.0,490.9313659667969,235.17906188964844,273.8309020996094,219.16709899902344,
6,3,0.0,0.0,491.3492736816406,235.82586669921875,275.36236572265625,220.5489044189453,
6,3,0.0,0.0,490.9534912109375,235.8529052734375,276.55316162109375,220.7587890625,
6,3,0.0,0.0,501.4788818359375,241.2294464111328,290.4721374511719,218.08973693847656,
6,3,0.0,0.0,501.6729431152344,241.59524536132812,290.56072998046875,218.4012451171875,
6,3,0.0,0.0,502.271240234375,243.41139221191406,290.1324768066406,219.7128448486328,
6,3,0.0,0.0,501.4712219238281,244.3890380859375,289.787109375,219.3849639892578,
6,3,0.0,0.0,505.1605224609375,242.4654083251953,287.2359619140625,220.5288848876953,
6,3,0.0,0.0,523.4112548828125,243.24342346191406,301.3183898925781,217.44857788085938,
6,3,0.0,0.0,524.2767944335938,233.5313262939453,311.645751953125,214.48345947265625,
6,3,0.0,0.0,505.4079284667969,242.54940795898438,315.6880798339844,217.96815490722656,
6,3,193.46621704101562,144.54351806640625,510.07672119140625,244.3296356201172,313.13134765625,219.22145080566406,
6,3,0.0,0.0,508.0316162109375,242.1769256591797,312.9672546386719,219.3711700439453,
6,3,0.0,0.0,506.3546447753906,241.45042419433594,313.1826477050781,219.11053466796875,
6,3,0.0,0.0,506.0583190917969,240.9403076171875,312.7860107421875,219.03079223632812,
6,4,0.0,0.0,151.84844970703125,235.84524536132812,317.37298583984375,217.1856231689453,
6,4,0.0,0.0,131.48948669433594,236.54202270507812,316.8759765625,216.6455535888672,
6,4,0.0,0.0,144.13015747070312,237.79180908203125,317.3315734863281,216.3721466064453,
6,4,0.0,0.0,149.50204467773438,238.37774658203125,323.0920104980469,217.18089294433594,
6,4,0.0,0.0,146.4598846435547,237.67005920410156,322.8489990234375,216.8751983642578,
6,4,0.0,0.0,154.10696411132812,233.23165893554688,330.4159240722656,213.94143676757812,
6,4,0.0,0.0,148.57308959960938,240.86141967773438,324.5672912597656,215.97491455078125,
